2013-04-01 00:00:08,053 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:08:39,180 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:09:09,181 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:09:39,182 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:10:09,183 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:10:39,184 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:11:09,185 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:11:39,186 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:12:09,187 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:12:39,188 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:13:09,189 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:13:39,190 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:14:09,191 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:14:39,192 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:15:09,193 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:15:39,194 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:16:09,195 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:16:39,196 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:17:09,197 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:17:39,198 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:18:09,199 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:18:39,201 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:19:09,202 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:19:39,203 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:20:09,204 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:20:39,205 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:21:09,206 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:21:39,207 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:22:09,208 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:22:39,209 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:23:09,211 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:23:39,212 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:24:09,213 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:24:39,214 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:25:09,215 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:25:39,216 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:26:09,217 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:26:39,218 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:27:09,219 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:27:39,220 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:28:09,221 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:28:39,222 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:29:09,223 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:29:39,224 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:30:09,225 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:30:39,226 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:31:09,227 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:31:39,228 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:32:09,229 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:32:39,230 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:33:09,231 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:33:39,232 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:34:09,233 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:34:39,234 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:35:09,235 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:35:39,236 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:36:09,237 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:36:39,238 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:37:09,239 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:37:39,241 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:38:09,241 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:38:39,242 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:39:09,243 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:39:39,245 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:40:09,246 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:40:39,247 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:41:09,248 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:41:39,249 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:42:09,250 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:42:39,251 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:43:09,252 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:43:39,253 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:44:09,254 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:44:39,255 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:45:09,256 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:45:39,257 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:46:09,258 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:46:39,259 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:47:09,260 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:47:39,261 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:48:09,263 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:48:39,264 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:49:09,264 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:49:39,265 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:50:09,266 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:50:39,267 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:51:09,268 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:51:39,269 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:52:09,270 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:52:39,271 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:53:09,272 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:53:39,273 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:54:09,274 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:54:39,275 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:55:09,276 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:55:39,277 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:56:09,278 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:56:39,280 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:57:09,281 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:57:39,282 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:58:09,283 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:58:39,284 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:59:09,286 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 08:59:39,287 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:00:09,288 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:00:39,289 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:01:09,290 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:01:39,292 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:02:09,293 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:02:39,294 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:03:09,295 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:03:39,296 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:04:09,297 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:04:39,298 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:05:09,299 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:05:39,300 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:06:09,301 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:06:39,302 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:07:09,303 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:07:39,304 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:08:09,305 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:08:39,307 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:09:09,307 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:09:39,309 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:10:09,309 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:10:39,311 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:11:09,312 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:11:39,312 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:12:09,313 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:12:39,314 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:13:09,315 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:13:39,316 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
2013-04-01 09:14:09,317 [Whirlycache Tuner ( default )] [INFO ] [com.whirlycott.cache.CacheDecorator] - Size: 25; Questions: 134; Hits: 82; Adaptive r/w ratio: 2%; Total hitrate: 61%
